"","game_str","play_id","ball_landing_x","ball_landing_y","ball_landing_z","pos_catch","timestamp_hit_ground","timestamp_get_ball","timestamp_hit_into_play","hang_time","catch","player_start_x","player_start_y","distance_from_start","catch_prob"
"173","1900_09_TeamKK_TeamB",85,-19.6824,307.767,0,8,3125284,3125284,3122115,3169,1,9.8406,308.2671,29.527235377021,0.963587476263996
"174","1900_09_TeamKK_TeamB",89,64.3293,249.4179,0,9,3239316,3240307,3236148,3168,0,118.4181,254.9367,54.369618711924,0.45386296336545
"175","1900_09_TeamKK_TeamB",94,70.8852,326.253,5.9139,9,3375925,3375925,3371073,4852,1,112.9239,246.3024,90.3291245283048,0.645579076605971
"176","1900_09_TeamKK_TeamB",100,-77.7747,213.9897,0,7,3506724,3507615,3504644,2080,0,-124.0569,211.2453,46.3634960739589,0.0567213116837388
"177","1900_09_TeamKK_TeamB",104,-29.80347,248.0289,0.475689,8,3793967,3795254,3791525,2442,0,1.866,309.9792,69.5758219510981,0.00818494497768982
"178","1900_09_TeamKK_TeamB",125,-96.4272,203.1147,0,7,4452584,4454300,4450274,2310,0,-130.8,256.0155,63.0871145360128,0.0127677487569813
"179","1900_09_TeamKK_TeamB",126,-105.9969,271.5681,6.40431,7,4499253,4499253,4495029,4224,1,-126.8394,248.1684,31.3361734476308,0.998708836042715
"180","1900_09_TeamKK_TeamB",130,73.1643,375.393,0.569511,8,4613583,4616388,4608896,4687,0,-15.8862,296.8623,118.731050668054,0.019448202071639
"181","1900_09_TeamKK_TeamB",135,-113.8767,186.3033,0,7,4769598,4770423,4767057,2541,0,-135.6156,249.5403,66.8692600692575,0.0166228640334362
"182","1900_09_TeamKK_TeamB",150,-159.1341,199.8414,4.5801,7,5548321,5548321,5543106,5215,1,-116.8476,230.8059,52.4113379193853,0.999195696105312
"183","1900_09_TeamKK_TeamB",152,-10.81242,322.491,2.183688,8,5598455,5598455,5595122,3333,1,-12.9978,306.006,16.6292245984111,0.996440646425335
"184","1900_09_TeamKK_TeamB",176,8.47764,101.0775,0,8,6615376,6618808,6614023,1353,0,7.2069,308.1522,207.078598991392,9.54379455084115e-13
"185","1900_09_TeamKK_TeamB",189,8.67609,292.842,5.41284,8,6990116,6990116,6985693,4423,1,9.6222,295.6983,3.00891572200023,0.999987344896088
"186","1900_09_TeamKK_TeamB",192,-7.20363,310.071,9.71913,8,7226465,7226465,7220590,5875,1,-4.4793,307.626,3.66060089997534,0.999999905860474
"187","1900_09_TeamKK_TeamB",193,-63.7497,303.018,0,8,7262540,7264124,7259602,2938,0,-5.9946,315.1845,59.0226676647201,0.164742438415212
"188","1900_09_TeamKK_TeamB",207,-101.103,204.6099,4.06836,7,8077073,8077073,8073046,4027,1,-125.9445,234.6609,38.9892642050347,0.992671006709437
"189","1900_09_TeamKK_TeamB",215,81.6144,276.1815,6.98742,8,8447489,8450460,8444882,2607,0,-5.3988,301.5375,90.6323546546155,0.00077606687474586
"190","1900_09_TeamKK_TeamB",221,239.5263,230.9268,2.043003,9,8751103,8757770,8750872,231,0,128.1303,261.3693,115.480797634282,6.93253694594544e-09
"191","1900_09_TeamKK_TeamB",224,-127.4451,271.551,5.70918,7,8844871,8844871,8841141,3730,1,-130.365,254.8065,16.9971790677159,0.99904058294783
"192","1900_09_TeamKK_TeamB",237,-37.5033,380.403,1.008876,8,9322521,9324138,9318362,4159,0,22.206,310.1391,92.2074625488632,0.114642163760948
"193","1900_09_TeamKK_TeamB",248,-20.20653,254.496,6.23346,8,9671781,9671781,9668315,3466,1,-1.8819,299.2326,48.3441355719274,0.842637740278269
"194","1901_01_TeamLG_TeamA3",37,-191.2203,234.3729,-0.7479,7,1282776,1283926,1279626,3150,0,-108.2757,253.9416,85.2217148903377,0.0105530377916873
"195","1901_01_TeamLG_TeamA3",62,19.60875,164.5422,0.2163042,8,2106775,2109375,2105425,1350,0,1.0356,302.9454,139.643860126976,1.124954217631e-08
"196","1901_01_TeamLG_TeamA3",75,135.6615,237.3273,5.6139,9,2566924,2566924,2560824,6100,1,136.7784,249.9882,12.7100690171218,0.999999846959229
"197","1901_01_TeamLG_TeamA3",93,52.7628,193.0356,-0.1973649,9,3033024,3035174,3030974,2050,0,129.9645,253.3248,97.9535099908625,4.13134788576408e-05
"198","1901_01_TeamLG_TeamA3",101,60.9726,195.8109,4.88769,9,3222224,3222224,3216174,6050,1,131.5035,254.7906,91.9413555855035,0.988945688745329
"199","1901_01_TeamLG_TeamA3",134,89.7816,241.6437,3.8859,9,4356723,4356723,4353473,3250,1,138.6636,239.7486,48.9187216514291,0.701708271164507
"200","1901_01_TeamLG_TeamA3",146,-84.738,278.553,5.5566,7,4903872,4903872,4898022,5850,1,-109.584,257.4453,32.6015140030337,0.99999424105216
"201","1901_01_TeamLG_TeamA3",150,135.9852,152.0217,0.2084319,9,4985822,4990072,4983972,1850,0,131.4291,254.79,102.869244830999,1.04804740865215e-05
"202","1901_01_TeamLG_TeamA3",152,77.172,225.2835,-1.147299,9,5054572,5055122,5052472,2100,0,124.0647,248.7294,52.4274311796792,0.0269516165113176
"203","1901_01_TeamLG_TeamA3",202,-47.9688,265.5042,5.43072,7,6676471,6676471,6670321,6150,1,-109.9977,263.5569,62.059458686811,0.999876154799383
"204","1901_01_TeamLG_TeamA3",207,-0.317127,271.6158,4.12881,8,6892820,6892820,6889970,2850,1,8.8911,303.8235,33.4981698570762,0.835680291424665
"205","1901_01_TeamLG_TeamA3",212,-166.4175,194.7987,-0.955239,7,6982770,6985570,6980570,2200,0,-126.7323,244.2072,63.3728251799618,0.008443250422445
"206","1901_01_TeamLG_TeamA3",227,65.9781,153.1431,-0.426807,9,7572120,7573670,7570670,1450,0,126.1023,252.3906,116.038724923579,4.23819264642318e-07
"207","1901_01_TeamLG_TeamA3",230,-58.1412,282.4758,-0.485475,8,7646420,7647520,7642870,3550,0,15.4929,304.4937,76.8555047034368,0.119072225115867
"208","1901_01_TeamLG_TeamA3",250,-71.1768,289.2399,5.64912,8,8289381,8289381,8283331,6050,1,14.0658,301.2492,86.0844012655603,0.995077227183962
"209","1901_02_TeamLG_TeamA3",15,71.9334,186.5514,-1.06716,9,352012,353812,349862,2150,0,128.2908,245.9193,81.8578284904382,0.000547055537577518
"210","1901_02_TeamLG_TeamA3",38,-160.1001,186.2679,-0.1455462,7,1086211,1086211,1079561,6650,1,-122.5143,238.7565,64.5580784379461,0.999968564312954
"211","1901_02_TeamLG_TeamA3",42,-56.0925,232.4349,-0.589854,8,1308911,1311011,1306511,2400,0,-20.205,326.289,100.481365153246,9.67924708742874e-05
"212","1901_02_TeamLG_TeamA3",49,-30.4812,181.8972,-0.536883,8,1521111,1524111,1519311,1800,0,10.8189,318.672,142.874225019945,3.37094161663075e-08
"213","1901_02_TeamLG_TeamA3",75,149.1603,215.397,4.82709,9,3369447,3369447,3364847,4600,1,123.0375,259.9014,51.6046732302415,0.994075527156418
"214","1901_02_TeamLG_TeamA3",78,22.80171,293.3364,1.651737,8,3589197,3589197,3586447,2750,1,14.625,319.125,27.0538440223215,0.898395593528648
"215","1901_02_TeamLG_TeamA3",104,-33.2778,177.3993,-0.825696,7,4506246,4508746,4504596,1650,0,-105.1449,264.153,112.654713732271,1.34996971458269e-06
"216","1901_02_TeamLG_TeamA3",148,170.1093,245.976,3.93381,9,6082645,6084294,6078995,3650,0,121.2099,236.6838,49.7744543033874,0.892014746180113
"217","1901_02_TeamLG_TeamA3",167,-17.69826,224.1117,-0.1852602,8,6642444,6643794,6640294,2150,0,-10.284,298.155,74.4135842856504,0.00154008599919508
"218","1901_02_TeamLG_TeamA3",168,-110.565,222.4296,0.850227,7,6685944,6689444,6683794,2150,0,-124.1805,239.9928,22.2226873822677,0.687656154813418
"219","1901_02_TeamLG_TeamA3",198,-170.3877,228.6369,2.777913,7,7997443,7997443,7992893,4550,1,-122.4534,242.7165,49.9593059664563,0.994402488567025
"220","1901_02_TeamLG_TeamA3",245,-147.6873,278.6052,-0.6168,7,9378841,9380991,9374641,4200,0,-128.1729,237.5412,45.4649744678252,0.990068516843014
"221","1901_02_TeamLG_TeamA3",251,86.9307,204.4848,-0.902202,9,9567741,9568291,9564841,2900,0,124.4889,258.3939,65.7024310817339,0.0639458244990201
"222","1901_02_TeamLG_TeamA3",272,100.1076,187.5453,-0.0873213,9,10490590,10490590,10485240,5350,1,100.3416,237.1929,49.6481514435331,0.999655612369756
"223","1901_03_TeamLG_TeamA3",14,85.9653,361.02,4.61931,8,379998,379998,374948,5050,1,20.2917,316.344,79.4290042299411,0.942532831663443
"224","1901_03_TeamLG_TeamA3",23,-188.2725,201.5385,5.79636,7,730129,730129,725329,4800,1,-126.5856,242.2758,73.9242939966287,0.937262437144802
"225","1901_03_TeamLG_TeamA3",25,49.4799,257.1186,-1.6602,8,898179,900579,895679,2500,0,-15.7413,322.02,92.0108507264224,0.000443577661777704
"226","1901_03_TeamLG_TeamA3",42,-149.7009,163.884,1.981131,7,1391079,1391079,1385729,5350,1,-112.2642,226.2669,72.7539189274365,0.991487755123624
"227","1901_03_TeamLG_TeamA3",61,-38.7663,216.654,-0.668586,8,2061678,2063378,2059278,2400,0,-12.4989,314.814,101.613787955966,8.2680247243562e-05
"228","1901_03_TeamLG_TeamA3",81,-159.9165,215.2824,4.97781,7,2654665,2654665,2650615,4050,1,-124.1601,238.7301,42.7587976473848,0.988603809216571
"229","1901_03_TeamLG_TeamA3",86,95.9637,234.402,2.559036,9,2775865,2775865,2773515,2350,1,126.4188,235.566,30.4773360386042,0.581255424409017
"230","1901_03_TeamLG_TeamA3",97,-179.9892,174.6906,5.4951,7,3252265,3252265,3246165,6100,1,-125.763,239.34,84.3802446476662,0.996724529776213
"231","1901_03_TeamLG_TeamA3",103,99.9618,229.0833,3.23346,9,3393115,3393115,3390715,2400,1,120.7932,248.9256,28.7691517992797,0.676460816058967
"232","1901_03_TeamLG_TeamA3",118,-158.9271,173.5254,-0.624882,7,4220214,4223464,4218064,2150,0,-125.1078,239.6385,74.2609388851232,0.00157310173681569
"233","1901_03_TeamLG_TeamA3",131,68.5887,331.665,4.77405,9,4652413,4652413,4647213,5200,1,114.5118,251.5641,92.3313884571222,0.820150979488616
"234","1901_03_TeamLG_TeamA3",141,-66.9267,122.8059,-0.703134,7,4972963,4974663,4971863,1100,0,-123.9048,240.7056,130.945955033747,1.59806677563699e-08
"235","1901_03_TeamLG_TeamA3",190,44.9274,306.339,2.104938,8,6898411,6898411,6895461,2950,1,11.7669,311.079,33.4975575266317,0.877643505951208
"236","1901_03_TeamLG_TeamA3",203,145.494,182.5311,-0.0538074,9,7604504,7607854,7602304,2200,0,134.0022,253.5093,71.9024779995794,0.00259128794211313
"237","1901_03_TeamLG_TeamA3",215,216.9075,243.3279,4.72752,9,8153604,8153604,8148454,5150,1,140.0994,246.2586,76.8639917523153,0.970634273262446
"238","1901_03_TeamLG_TeamA3",224,-91.3578,250.6512,5.72241,7,8484653,8484653,8480803,3850,1,-116.8503,233.0556,30.9753562628422,0.995572055620195
"239","1901_03_TeamLG_TeamA3",232,-35.2425,300.753,3.11367,8,8849853,8849853,8843903,5950,1,-9.6672,298.6083,25.6650678584725,0.999998444792142
"240","1901_03_TeamLG_TeamA3",238,202.3626,230.0598,-0.306633,9,9056053,9058603,9053103,2950,0,133.4235,258.1692,74.4495659971903,0.0234510549940404
"241","1901_03_TeamLG_TeamA3",241,-7.7685,260.0619,1.374252,8,9201403,9201403,9198703,2700,1,-9.3066,296.5584,36.5288962858174,0.665735685353084
"242","1901_04_TeamLI_TeamA3",20,114.6306,134.6346,0.2121273,9,507293,510843,504594,2699,0,141.5715,262.4187,130.593216920405,4.09522720601905e-06
"243","1901_04_TeamLI_TeamA3",56,46.3677,150.102,1.5,9,1639617,1642667,1637967,1650,0,133.0956,255.9999,136.879851924306,4.63562108328868e-08
"244","1901_04_TeamLI_TeamA3",58,133.6371,240.9048,4.38096,9,1746367,1746367,1742967,3400,1,137.5443,246.966,7.21140466760811,0.999235597722408
"245","1901_04_TeamLI_TeamA3",82,-7.26087,152.3946,0.1846038,8,2423316,2426216,2421316,2000,0,-16.0125,299.8461,147.710987674942,3.4199098668104e-08
"246","1901_04_TeamLI_TeamA3",98,61.812,235.5915,3.52806,9,3039616,3039616,3034716,4900,1,115.4661,238.1301,53.7141223215087,0.997158268717179
"247","1901_04_TeamLI_TeamA3",109,200.5791,228.9036,-3.56283,9,3415366,3417816,3412166,3200,0,136.2555,259.6452,71.292155862479,0.0808969049242925
"248","1901_04_TeamLI_TeamA3",166,98.1852,294.0435,1.252011,9,5205914,5205914,5200414,5500,1,130.467,262.8042,44.9222492283056,0.999893450282558
"249","1901_04_TeamLI_TeamA3",175,-81.0465,305.247,0.419538,8,5525964,5525964,5520414,5550,1,-14.2497,309.8205,66.953188068157,0.998078209078963
"250","1901_04_TeamLI_TeamA3",179,150.7668,247.2852,2.09463,9,5757863,5757863,5754613,3250,1,139.4481,247.3008,11.3187107503461,0.997735986256367
"251","1901_04_TeamLI_TeamA3",191,71.5806,324.63,-0.955482,8,6326363,6326363,6321363,5000,1,-2.7714,311.3481,75.5289929206659,0.959621475064495
"252","1901_04_TeamLI_TeamA3",206,88.6287,366.201,-0.166692,8,6732912,6734912,6728412,4500,0,0.2415,322.0785,98.7881173526958,0.143352370114958
"253","1901_04_TeamLI_TeamA3",226,-33.1587,207.6216,-0.302112,8,7471812,7474062,7469762,2050,0,-16.902,296.1738,90.0320632870868,0.000124406777208469
"254","1901_04_TeamLI_TeamA3",283,-60.3243,356.952,-0.2423952,8,9422910,9425810,9419360,3550,0,7.1103,301.0878,87.5684539020759,0.0295350404262558
"255","1901_04_TeamLI_TeamA3",286,149.7825,181.1748,0.1368,9,9511260,9512210,9508210,3050,0,120.9909,248.1855,72.934149374967,0.0401397662966116
"256","1901_05_TeamLI_TeamA3",3,19.17192,265.4307,-1.451277,8,92055,92805,88705,3350,0,13.047,326.0379,60.9159038088281,0.384509041882098
"257","1901_05_TeamLI_TeamA3",13,-71.8866,235.671,-0.602937,7,364805,365555,362005,2800,0,-123.8256,245.9502,52.9464037838265,0.222332043902055
"258","1901_05_TeamLI_TeamA3",39,-65.8719,127.7217,1.5,7,1149504,1152104,1147454,2050,0,-129.7491,240.5583,129.662619823139,5.00663983218254e-07
"259","1901_05_TeamLI_TeamA3",69,-99.1257,160.6047,0.436386,7,2203653,2205353,2201953,1700,0,-129.3576,249.5316,93.925296492585,2.17275660839976e-05
"260","1901_05_TeamLI_TeamA3",73,-106.7796,256.1958,1.5,7,2324103,2324103,2318753,5350,1,-113.502,253.8198,7.12993953410547,0.999999072509522
"261","1901_05_TeamLI_TeamA3",92,142.3203,210.6102,1.5,9,2909603,2909603,2904453,5150,1,125.0763,256.3308,48.864391947102,0.999386003933629
"262","1901_05_TeamLI_TeamA3",185,-158.925,231.5397,-0.36792,7,6246099,6246099,6243000,3099,1,-124.5912,236.8272,34.738558961045,0.909687589862509
"263","1901_05_TeamLI_TeamA3",212,-20.5827,187.4649,-0.38778,8,7062049,7064499,7060449,1600,0,14.2428,323.4576,140.381016891672,2.3979415862979e-08
"264","1901_05_TeamLI_TeamA3",218,94.3134,226.7739,1.5,9,7357048,7357048,7353198,3850,1,119.4594,261.8901,43.1910733652221,0.976230254683023
"265","1901_05_TeamLI_TeamA3",223,-69.3669,128.1561,0.875652,7,7525548,7526948,7524098,1450,0,-129.7374,211.7034,103.07642120068,2.57423257294122e-06
"266","1901_05_TeamLI_TeamA3",225,-56.2458,342.783,-0.6255,8,7621848,7621848,7616098,5750,1,11.145,321.9198,70.5463892689059,0.998406243252464
"267","1901_05_TeamLI_TeamA3",232,-29.58528,164.2881,-0.644976,8,7959498,7961848,7958098,1400,0,-12.8436,290.0544,126.875711091258,7.89804381019034e-08
"268","1901_05_TeamLI_TeamA3",269,126.8619,282.7326,0.2288283,9,9209797,9209797,9205197,4600,1,118.7016,257.6829,26.3453594809408,0.999822814150445
"269","1901_05_TeamLI_TeamA3",272,4.40424,267.0213,-1.716432,8,9272847,9273397,9269647,3200,0,16.8135,324.3333,58.6400467065605,0.33863307798399
"270","1901_05_TeamLI_TeamA3",279,-38.1468,303.837,2.183982,8,9478946,9478946,9475046,3900,1,-23.2128,312.5643,17.2971130912069,0.999442179499033
"271","1901_05_TeamLI_TeamA3",284,-52.1928,212.196,-0.657834,8,9680246,9682296,9677896,2350,0,-12.1338,296.8725,93.6740793029214,0.000210177749194379
"272","1901_05_TeamLI_TeamA3",306,-105.8454,300.324,1.5,7,10391246,10391246,10385446,5800,1,-128.5008,251.4636,53.8572728358947,0.999868270948338
"273","1901_05_TeamLI_TeamA3",308,-180.3588,254.1273,-0.671634,7,10449895,10453545,10445645,4250,0,-123.8508,247.074,56.9464933502494,0.9599225905556
"274","1901_05_TeamLI_TeamA3",336,-138.4197,277.6548,-0.426126,7,11479045,11479045,11474245,4800,1,-129.024,244.3491,34.6056184886212,0.999718781749176
"275","1901_06_TeamLI_TeamA3",6,-50.8017,190.5789,0.2768985,8,119934,122534,118184,1750,0,-23.1717,322.4877,134.771467371399,8.76691044634576e-08
"276","1901_06_TeamLI_TeamA3",16,-70.6863,315.375,-0.1753221,8,501884,502234,498034,3850,0,11.7873,301.5822,83.6189932300073,0.12884754085408
"277","1901_06_TeamLI_TeamA3",54,10.35177,355.362,0.994257,8,1725533,1725533,1719233,6300,1,6.2001,324.9261,30.7177533781183,0.999999056763304
"278","1901_06_TeamLI_TeamA3",62,-67.248,303.735,-0.783381,8,1900032,1900732,1896282,3750,0,13.3821,329.022,84.5023395830553,0.0848728079905565
"279","1901_06_TeamLI_TeamA3",68,-9.32649,327.9,4.29588,8,2169832,2169832,2165482,4350,1,11.0808,306.165,29.8138845195338,0.999322178649287
"280","1901_06_TeamLI_TeamA3",74,-33.7698,219.1689,1.5,8,2325932,2325932,2319982,5950,1,9.5613,306.5619,97.5454800398768,0.966756655378353
"281","1901_06_TeamLI_TeamA3",75,-30.2385,280.2048,-1.658193,8,2470332,2471532,2467982,2350,0,-8.2284,331.155,55.5010574858714,0.0409066617138227
"282","1901_06_TeamLI_TeamA3",77,147.2091,212.0325,1.5,9,2539582,2539582,2534782,4800,1,125.1519,279.744,71.2135331526951,0.956113400271295
"283","1901_06_TeamLI_TeamA3",102,-45.8988,340.269,4.36959,8,3344931,3344931,3340731,4200,1,7.776,331.2768,54.4228244018996,0.966280377517163
"284","1901_06_TeamLI_TeamA3",104,160.833,194.2848,0.01138266,9,3520481,3523831,3516381,4100,0,124.2498,255.1242,70.9912890050604,0.669452110385538
"285","1901_06_TeamLI_TeamA3",106,-132.6525,287.5086,-0.6414,8,3604531,3606431,3600781,3750,0,-8.0769,301.3776,125.345240341865,0.000315153520336255
"286","1901_06_TeamLI_TeamA3",107,37.9983,238.332,-1.71978,8,3661381,3662681,3658381,3000,0,-12.2568,302.304,81.3510409276365,0.0107960975660625
"287","1901_06_TeamLI_TeamA3",113,164.1081,215.1771,1.5,9,3861280,3861280,3857530,3750,1,133.818,254.9763,50.0146626365709,0.918477753839706
"288","1901_06_TeamLI_TeamA3",117,24.1263,332.799,1.5,8,4076130,4076130,4070080,6050,1,3.6318,307.8258,32.3061178183018,0.999997221036242
"289","1901_06_TeamLI_TeamA3",140,84.8715,281.0688,4.55658,9,4905379,4905379,4900780,4599,1,126.7317,250.9875,51.5476571119387,0.994101954420984
"290","1901_06_TeamLI_TeamA3",149,-40.1559,270.0117,2.802786,8,5126629,5126629,5122079,4550,1,-13.6656,303.1407,42.4177632023425,0.998033238958961
"291","1901_06_TeamLI_TeamA3",169,34.8519,116.1153,-0.0552924,9,5875629,5879679,5874729,900,0,154.7811,244.8051,175.909288090993,1.53926128898517e-11
"292","1901_06_TeamLI_TeamA3",172,77.9817,265.2312,2.38038,9,5986028,5986028,5982228,3800,1,129.9153,256.4073,52.6778892911438,0.902303465587051
"293","1901_06_TeamLI_TeamA3",175,-130.9098,303.042,2.176497,7,6291628,6291628,6286678,4950,1,-143.4951,247.1553,57.2862375530109,0.996070267369033
"294","1901_06_TeamLI_TeamA3",190,-19.42245,351.597,3.40632,8,6931178,6931178,6927478,3700,1,5.9316,301.0647,56.5361936700066,0.792872689228559
"295","1901_06_TeamLI_TeamA3",203,-65.4018,280.8468,1.5,7,7363177,7363177,7358727,4450,1,-123.8862,253.8339,64.4214390538584,0.943921909199538
"296","1901_07_TeamLK_TeamB",17,-197.8278,236.5059,0.613761,7,493204,494954,490454,2750,0,-148.2996,266.2059,57.750606882006,0.10981474019895
"297","1901_07_TeamLK_TeamB",43,66.9561,216.9477,-0.492783,9,1293653,1295853,1291353,2300,0,133.6701,230.8356,68.1441968359008,0.006143670186339
"298","1901_07_TeamLK_TeamB",62,107.9127,227.7231,1.5,9,1976702,1976702,1971552,5150,1,125.1309,243.4575,23.3246169228993,0.99998243093267
"299","1901_07_TeamLK_TeamB",93,14.27862,140.6337,0.1414737,8,3151751,3154451,3150651,1100,0,16.8141,321.1275,180.511607652445,1.61341464530335e-11
"300","1901_07_TeamLK_TeamB",101,100.4301,111.1056,-0.2519658,9,3439501,3442501,3437251,2250,0,129.8013,237.2106,129.480262644312,1.02135183344008e-06
"301","1901_07_TeamLK_TeamB",117,-178.713,207.717,1.5,7,3975300,3975300,3969900,5400,1,-136.5342,235.3143,50.4049812690174,0.999677782066407
"302","1901_07_TeamLK_TeamB",168,3.87252,133.9287,-0.0507129,8,6092548,6095248,6091498,1050,0,-14.7426,298.1202,165.24337010865,1.13746370511482e-10
"303","1901_07_TeamLK_TeamB",178,35.5707,316.593,0.668688,8,6426998,6426998,6423098,3900,1,-10.0239,304.8078,47.0930832309799,0.965911854260759
"304","1901_07_TeamLK_TeamB",187,-9.67692,125.4957,0.0875481,8,6774748,6778148,6773598,1150,0,19.7736,288.0993,165.249096400647,1.60285798057805e-10
"305","1901_07_TeamLK_TeamB",221,120.6492,253.578,1.496031,9,8214446,8214446,8208246,6200,1,140.0607,269.5686,25.1496644234073,0.999999387116674
"306","1901_07_TeamLK_TeamB",232,-105.4089,355.158,1.5,8,8685196,8687496,8679596,5600,0,-17.3991,294.6342,106.812243036461,0.70623434964606
"307","1901_08_TeamLK_TeamB",6,-102.1161,368.184,-0.915,7,143543,145093,138593,4950,0,-133.2396,260.8959,111.711273620257,0.115143601132662
"308","1901_08_TeamLK_TeamB",7,35.034,270.6297,-0.980922,8,190843,191543,188343,2500,0,11.2437,293.0847,32.7139939336364,0.630024823865826
"309","1901_08_TeamLK_TeamB",21,31.6266,275.3961,1.5,8,558543,558543,552993,5550,1,24.3051,306.6075,32.0586314774976,0.999985022579222
"310","1901_08_TeamLK_TeamB",50,93.5271,216.0405,1.5,9,1612792,1612792,1606642,6150,1,123.6885,248.7495,44.492569390405,0.999989256401809
"311","1901_08_TeamLK_TeamB",57,-101.7624,211.4256,-1.325601,7,1751292,1752092,1748692,2600,0,-136.7199,269.0148,67.3687075940306,0.0189486805467314
"312","1901_08_TeamLK_TeamB",64,208.8705,234.297,-0.2718654,9,2044641,2044641,2040191,4450,1,127.1163,243.2685,82.2449817915355,0.584856816361377
"313","1901_08_TeamLK_TeamB",67,-105.3231,230.3103,-0.587322,7,2126991,2127841,2124541,2450,0,-135.7191,266.9151,47.5797036459875,0.153361854465499
"314","1901_08_TeamLK_TeamB",74,-10.93431,103.854,1.161888,8,2435991,2439441,2435191,800,0,-14.1612,302.8926,199.064756069557,4.34955798860618e-13
"315","1901_08_TeamLK_TeamB",98,-55.5336,113.7951,0.81579,7,3215890,3218740,3214790,1100,0,-132.645,261.7044,166.803264465807,1.087191780009e-10
